"Event_ID","Participant_ID","Exchange_Count","Turn_Count","Text_Prep","Text_Clean","emo_valence_b24","lex_freqlg10","sem_diversity","id","file","context","participants","laughter","short_pauses","medium_pauses","long_pauses","elongating","start_time","end_time","turn"
"He Knows","LAJU",146,291,"calls","call",5,4.6428,2.07859622,4833,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,1,0,0,"1339548","1342959",1
"He Knows","LAJU",146,291,"me",NA,NA,NA,NA,4833,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,1,0,0,"1339548","1342959",1
"He Knows","LAJU",146,291,"i",NA,NA,NA,NA,4833,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,1,0,0,"1339548","1342959",1
"He Knows","LAJU",146,291,"cannot","cannot",3.34,3.8106,2.118083484,4833,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,1,0,0,"1339548","1342959",1
"He Knows","LAJU",146,291,"call","call",5,4.6428,2.07859622,4833,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,1,0,0,"1339548","1342959",1
"He Knows","LAJU",146,291,"him",NA,NA,NA,NA,4833,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,1,0,0,"1339548","1342959",1
"He Knows","CAM",146,292,"oh",NA,NA,NA,NA,4836,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,1,0,0,"1342959","1344014",1
"He Knows","LAJU",147,293,"actually","actually",5.01,4.2159,2.09343158,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"i",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"can",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"cause","cause",5,4.199,2.130147841,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"his",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"wife","wife",6.7,4.2503,1.722313,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"knows","know",5.11,5.4651,1.98089,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"that",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"we",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"are",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"friends","friend",8.2,4.3301,1.762808,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"but",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"i",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"do","do",5,5.4954,2.227245,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"not","not",4.99,5.442,2.340188,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"choose","choose",6.52,3.3895,2.001958,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"to",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"call","call",5,4.6428,2.07859622,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"him",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"he",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"like","like",5.63,5.3095,2.155526,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"he",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"used","use",5.01,4.244,2.276626,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"to",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"travel","travel",7.99,3.2312,1.758861,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"around","around",5,4.5749,2.19703373,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"the",NA,NA,NA,NA,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","LAJU",147,293,"country","country",5.15,3.9167,2.145645,4837,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,1,3,0,1,"1344014","1353007",1
"He Knows","CAM",147,294,"",NA,NA,NA,NA,4841,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1352140","1352376",1
"He Knows","LAJU",148,295,"they",NA,NA,NA,NA,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","LAJU",148,295,"live","live",5.75,4.2449,1.985441,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","LAJU",148,295,"they",NA,NA,NA,NA,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","LAJU",148,295,"used","use",5.01,4.244,2.276626,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","LAJU",148,295,"to",NA,NA,NA,NA,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","LAJU",148,295,"live","live",5.75,4.2449,1.985441,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","LAJU",148,295,"in",NA,NA,NA,NA,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","LAJU",148,295,"valencia","valencia",6.55,1.5682,NA,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","LAJU",148,295,"california","california",6.92,3.2951,NA,4842,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1353007","1355004",1
"He Knows","CAM",148,296,"",NA,NA,NA,NA,4844,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,0,0,0,0,"1354059","1354546",1
"He Knows","LAJU",149,297,"now","now",5,5.2131,2.235482,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"they",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"live","live",5.75,4.2449,1.985441,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"somewhere","somewhere",5.01,3.755,1.773052,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"they",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"just","just",5,5.3842,2.164562,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"moved","move",5.01,4.3289,2.140798,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"cause","cause",5,4.199,2.130147841,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"his",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"wife","wife",6.7,4.2503,1.722313,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"got","get",5,5.3688,2.051754,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"a",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"new","new",5.59,4.5672,2.34477,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"job","job",5.89,4.3235,1.898893,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"he",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"quit","quit",4.35,3.6624,1.663725,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"his",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"job","job",5.89,4.3235,1.898893,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"for",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"her",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"for",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"her",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"job","job",5.89,4.3235,1.898893,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"cause","cause",5,4.199,2.130147841,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"she",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"moved","move",5.01,4.3289,2.140798,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"to",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"california","california",6.92,3.2951,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"for",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"them",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"cause","cause",5,4.199,2.130147841,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"they",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
"He Knows","LAJU",149,297,"were",NA,NA,NA,NA,4845,"SBC044","Face-to-face conversation recorded in the living room of a private home in Milwaukee, Wisconsin. Two friends (Cam and Lajuan) are talking about their families and friends, and their own experiences as gay men. ","Participants: CAM CAM Speaker, LAJU LAJUAN Speaker, ENV ENV Environment",0,13,7,1,7,"1355004","1411079",1
