x,y,gesture
8.778463,9.249365,preparation_103_203_8_clueGiver_cam02.mp4_segment_30_Gesture_27.67_29.43
7.8306165,8.877282,preparation_103_203_8_clueGiver_cam02.mp4_segment_31_Gesture_33.63_39.87
8.828126,9.380101,preparation_103_203_8_clueGiver_cam02.mp4_segment_32_Gesture_40.80_41.73
9.034633,9.648922,preparation_103_203_8_clueGiver_cam02.mp4_segment_33_Gesture_42.43_42.73
8.392735,8.527038,preparation_103_203_8_clueGiver_cam02.mp4_segment_34_Gesture_44.03_50.67
5.078917,8.187867,preparation_103_203_8_clueGiver_cam02.mp4_segment_35_Gesture_51.43_51.63
7.799904,1.8408102,preparation_103_203_8_clueGiver_cam02.mp4_segment_36_Gesture_52.33_55.00
8.001518,8.296389,preparation_103_203_8_clueGiver_cam02.mp4_segment_3_Gesture_11.17_15.47
7.7935348,9.852445,preparation_103_203_8_clueGiver_cam02.mp4_segment_4_Gesture_18.10_18.70
8.469414,9.5127945,preparation_103_203_8_clueGiver_cam02.mp4_segment_5_Gesture_19.80_21.60
9.0699,9.341658,preparation_103_203_8_clueGiver_cam02.mp4_segment_6_Gesture_22.13_24.23
9.092555,9.492963,preparation_103_203_8_clueGiver_cam02.mp4_segment_7_Gesture_24.83_27.17
8.589901,9.024428,preparation_103_203_8_clueGiver_cam02.mp4_segment_8_Gesture_27.90_29.87
7.9837403,9.526512,preparation_103_203_8_clueGiver_cam02.mp4_segment_9_Gesture_34.90_35.37
2.0377083,2.7163894,preparation_103_203_8_guesser_cam02.mp4_segment_10_Gesture_33.97_38.33
1.9593056,2.6425333,preparation_103_203_8_guesser_cam02.mp4_segment_11_Gesture_49.47_55.00
2.1304207,3.0373926,preparation_103_203_8_guesser_cam02.mp4_segment_1_Gesture_2.23_10.03
2.6342263,3.0716162,preparation_103_203_8_guesser_cam02.mp4_segment_2_Gesture_11.57_24.07
2.209563,3.1495237,preparation_103_203_8_guesser_cam02.mp4_segment_3_Gesture_28.13_28.77
2.0517986,2.7879264,preparation_103_203_8_guesser_cam02.mp4_segment_4_Gesture_30.10_38.90
2.0083356,3.0476022,preparation_103_203_8_guesser_cam02.mp4_segment_5_Move_40.13_45.10
1.9408666,2.5748882,preparation_103_203_8_guesser_cam02.mp4_segment_6_Gesture_47.57_54.57
2.3346171,3.180232,preparation_103_203_8_guesser_cam02.mp4_segment_7_Gesture_9.73_9.90
2.3547132,2.9723263,preparation_103_203_8_guesser_cam02.mp4_segment_8_Gesture_22.87_23.77
2.1783636,2.7288687,preparation_103_203_8_guesser_cam02.mp4_segment_9_Gesture_30.07_30.77
7.611298,2.5332048,preparation_103_203_9_clueGiver_cam02.mp4_segment_10_Gesture_7.17_8.07
7.442771,2.4543726,preparation_103_203_9_clueGiver_cam02.mp4_segment_11_Gesture_10.13_10.27
7.82888,2.5440774,preparation_103_203_9_clueGiver_cam02.mp4_segment_12_Gesture_12.10_12.30
7.543729,2.507171,preparation_103_203_9_clueGiver_cam02.mp4_segment_13_Gesture_16.53_17.13
7.506495,2.4622686,preparation_103_203_9_clueGiver_cam02.mp4_segment_14_Gesture_19.23_19.37
7.5934553,8.019031,preparation_103_203_9_clueGiver_cam02.mp4_segment_15_Gesture_19.90_21.80
7.7969913,8.399226,preparation_103_203_9_clueGiver_cam02.mp4_segment_16_Gesture_23.53_44.93
8.936962,9.581676,preparation_103_203_9_clueGiver_cam02.mp4_segment_17_Gesture_46.13_46.27
8.206063,8.773691,preparation_103_203_9_clueGiver_cam02.mp4_segment_18_Gesture_46.80_53.93
7.991478,8.803861,preparation_103_203_9_clueGiver_cam02.mp4_segment_19_Gesture_54.60_64.90
7.3659143,2.7112644,preparation_103_203_9_clueGiver_cam02.mp4_segment_1_Gesture_8.80_11.90
7.56606,7.805841,preparation_103_203_9_clueGiver_cam02.mp4_segment_2_Gesture_16.80_31.87
7.5464454,8.616924,preparation_103_203_9_clueGiver_cam02.mp4_segment_3_Gesture_32.50_37.17
7.420699,8.573719,preparation_103_203_9_clueGiver_cam02.mp4_segment_4_Gesture_39.07_43.30
8.286064,8.584739,preparation_103_203_9_clueGiver_cam02.mp4_segment_5_Gesture_44.23_54.40
8.201177,8.737513,preparation_103_203_9_clueGiver_cam02.mp4_segment_6_Gesture_55.73_64.90
7.632122,2.53714,preparation_103_203_9_clueGiver_cam02.mp4_segment_7_Gesture_0.80_1.37
7.90075,2.499793,preparation_103_203_9_clueGiver_cam02.mp4_segment_8_Gesture_2.60_2.90
7.586521,2.7210174,preparation_103_203_9_clueGiver_cam02.mp4_segment_9_Gesture_3.77_4.60
2.5101604,3.2588599,preparation_103_203_9_guesser_cam02.mp4_segment_1_Gesture_25.60_26.40
-0.12683128,7.464092,preparation_103_203_9_guesser_cam02.mp4_segment_2_Gesture_55.63_56.07
0.7648476,6.4152517,preparation_103_203_9_guesser_cam02.mp4_segment_3_Gesture_63.20_69.87
1.2558837,6.715894,preparation_103_203_9_guesser_cam02.mp4_segment_4_Gesture_25.40_25.63
1.1396435,6.1008196,preparation_103_203_9_guesser_cam02.mp4_segment_5_Gesture_55.17_55.90
2.090761,5.9674377,preparation_103_203_9_guesser_cam02.mp4_segment_6_Gesture_63.10_65.53
0.63879156,6.7936563,preparation_103_203_9_guesser_cam02.mp4_segment_7_Gesture_68.37_69.87
1.2170049,6.8644967,preparation_108_208_1_clueGiver_cam02.mp4_segment_10_Gesture_9.57_9.70
1.1605796,6.822713,preparation_108_208_1_clueGiver_cam02.mp4_segment_11_Gesture_13.53_13.73
7.697099,2.5069075,preparation_108_208_1_clueGiver_cam02.mp4_segment_12_Gesture_15.73_15.90
4.560338,7.022752,preparation_108_208_1_clueGiver_cam02.mp4_segment_13_Gesture_22.63_24.73
6.385653,9.330858,preparation_108_208_1_clueGiver_cam02.mp4_segment_14_Gesture_25.67_25.80
3.6131387,8.076888,preparation_108_208_1_clueGiver_cam02.mp4_segment_15_Gesture_26.53_27.90
10.376597,6.251954,preparation_108_208_1_clueGiver_cam02.mp4_segment_16_Gesture_29.07_44.73
-0.28192365,6.358554,preparation_108_208_1_clueGiver_cam02.mp4_segment_1_Move_8.73_9.17
1.3373748,7.004985,preparation_108_208_1_clueGiver_cam02.mp4_segment_2_Gesture_9.73_9.97
3.2781608,8.167464,preparation_108_208_1_clueGiver_cam02.mp4_segment_3_Move_10.60_11.27
1.86134,2.9538145,preparation_108_208_1_clueGiver_cam02.mp4_segment_4_Gesture_13.73_14.97
7.546771,2.4627924,preparation_108_208_1_clueGiver_cam02.mp4_segment_5_Gesture_15.63_16.07
4.036149,7.209001,preparation_108_208_1_clueGiver_cam02.mp4_segment_6_Gesture_23.13_23.53
4.082944,8.616012,preparation_108_208_1_clueGiver_cam02.mp4_segment_7_Gesture_24.33_27.57
10.340713,6.2482395,preparation_108_208_1_clueGiver_cam02.mp4_segment_8_Gesture_29.40_44.73
-0.121813335,6.37939,preparation_108_208_1_clueGiver_cam02.mp4_segment_9_Gesture_8.23_8.33
3.1414604,2.9716265,preparation_108_208_1_guesser_cam02.mp4_segment_1_Gesture_26.07_44.73
3.866779,7.2346444,preparation_108_208_1_guesser_cam02.mp4_segment_2_Gesture_11.13_11.27
2.5135243,1.9908931,preparation_108_208_1_guesser_cam02.mp4_segment_3_Gesture_26.03_26.63
10.889635,6.4087415,preparation_108_208_1_guesser_cam02.mp4_segment_4_Gesture_40.23_44.73
9.499899,6.0273294,preparation_108_208_4_clueGiver_cam02.mp4_segment_1_Gesture_2.53_4.93
7.443959,2.3322473,preparation_108_208_4_clueGiver_cam02.mp4_segment_2_Gesture_6.77_7.47
9.338689,5.8135943,preparation_108_208_4_clueGiver_cam02.mp4_segment_3_Gesture_2.33_3.77
9.410685,5.971492,preparation_108_208_4_clueGiver_cam02.mp4_segment_4_Gesture_4.40_4.73
7.428542,2.551712,preparation_108_208_4_clueGiver_cam02.mp4_segment_5_Gesture_6.73_7.03
7.094957,7.5515904,preparation_108_208_5_clueGiver_cam02.mp4_segment_10_Gesture_2.60_3.13
6.7451777,9.93653,preparation_108_208_5_clueGiver_cam02.mp4_segment_11_Gesture_5.60_5.90
6.407269,9.944289,preparation_108_208_5_clueGiver_cam02.mp4_segment_12_Gesture_6.47_7.33
9.00034,6.2053866,preparation_108_208_5_clueGiver_cam02.mp4_segment_13_Gesture_9.17_9.73
7.5944667,9.903613,preparation_108_208_5_clueGiver_cam02.mp4_segment_14_Gesture_12.00_13.37
6.824273,7.8581223,preparation_108_208_5_clueGiver_cam02.mp4_segment_15_Gesture_15.07_19.23
3.774137,8.580789,preparation_108_208_5_clueGiver_cam02.mp4_segment_16_Gesture_20.97_24.37
6.1518254,9.966989,preparation_108_208_5_clueGiver_cam02.mp4_segment_17_Gesture_26.07_26.43
5.8125777,8.188156,preparation_108_208_5_clueGiver_cam02.mp4_segment_18_Gesture_27.93_28.53
5.316846,9.202688,preparation_108_208_5_clueGiver_cam02.mp4_segment_19_Gesture_29.43_30.07
7.0464067,10.1389065,preparation_108_208_5_clueGiver_cam02.mp4_segment_1_Gesture_3.37_3.50
6.143387,9.382277,preparation_108_208_5_clueGiver_cam02.mp4_segment_20_Gesture_33.60_36.77
6.1326704,9.684817,preparation_108_208_5_clueGiver_cam02.mp4_segment_21_Gesture_37.57_39.20
6.5596857,9.938923,preparation_108_208_5_clueGiver_cam02.mp4_segment_2_Gesture_5.13_7.50
8.423591,6.619222,preparation_108_208_5_clueGiver_cam02.mp4_segment_3_Gesture_9.17_10.40
7.54733,9.753962,preparation_108_208_5_clueGiver_cam02.mp4_segment_4_Gesture_11.73_13.93
6.6535406,7.9555655,preparation_108_208_5_clueGiver_cam02.mp4_segment_5_Gesture_15.33_21.67
6.185234,9.834813,preparation_108_208_5_clueGiver_cam02.mp4_segment_6_Gesture_25.97_28.83
6.6746116,10.104049,preparation_108_208_5_clueGiver_cam02.mp4_segment_7_Gesture_30.33_30.47
6.157344,9.373687,preparation_108_208_5_clueGiver_cam02.mp4_segment_8_Gesture_33.63_36.40
6.3516474,9.774943,preparation_108_208_5_clueGiver_cam02.mp4_segment_9_Gesture_38.20_39.07
-0.52705115,6.527117,preparation_108_208_7_clueGiver_cam02.mp4_segment_1_Gesture_0.83_3.00
10.4424305,6.2889767,preparation_108_208_7_clueGiver_cam02.mp4_segment_2_Gesture_11.20_17.50
7.4340916,2.513996,preparation_108_208_7_clueGiver_cam02.mp4_segment_3_Gesture_4.03_4.37
6.627468,3.0739567,preparation_108_208_7_clueGiver_cam02.mp4_segment_4_Gesture_5.60_6.07
10.476713,6.305123,preparation_108_208_7_clueGiver_cam02.mp4_segment_5_Gesture_10.87_17.50
1.1507852,6.803758,preparation_108_208_7_guesser_cam02.mp4_segment_1_Gesture_0.80_2.10
0.9404977,6.4782248,preparation_108_208_7_guesser_cam02.mp4_segment_2_Gesture_3.07_5.27
10.840075,6.378487,preparation_108_208_7_guesser_cam02.mp4_segment_3_Gesture_11.87_17.50
0.47394213,6.71781,preparation_108_208_7_guesser_cam02.mp4_segment_4_Gesture_3.47_4.57
10.880272,6.415756,preparation_108_208_7_guesser_cam02.mp4_segment_5_Gesture_11.80_17.50
4.1801386,8.938477,preparation_108_208_8_clueGiver_cam02.mp4_segment_10_Gesture_13.70_20.50
6.447596,8.943891,preparation_108_208_8_clueGiver_cam02.mp4_segment_11_Gesture_21.67_26.50
6.6402626,2.6856356,preparation_108_208_8_clueGiver_cam02.mp4_segment_1_Move_4.33_6.23
6.5493813,2.7189958,preparation_108_208_8_clueGiver_cam02.mp4_segment_2_Gesture_7.43_10.30
4.117041,8.995962,preparation_108_208_8_clueGiver_cam02.mp4_segment_3_Gesture_13.93_15.53
5.1480823,9.298035,preparation_108_208_8_clueGiver_cam02.mp4_segment_4_Gesture_18.57_19.00
6.558183,9.080821,preparation_108_208_8_clueGiver_cam02.mp4_segment_5_Gesture_22.37_23.40
4.3412943,9.090106,preparation_108_208_8_clueGiver_cam02.mp4_segment_6_Gesture_26.23_27.03
6.487818,2.6129246,preparation_108_208_8_clueGiver_cam02.mp4_segment_7_Gesture_4.00_4.20
6.561619,2.6201138,preparation_108_208_8_clueGiver_cam02.mp4_segment_8_Gesture_4.80_5.57
6.680386,2.6291122,preparation_108_208_8_clueGiver_cam02.mp4_segment_9_Gesture_7.00_7.67
2.5638025,2.0029702,preparation_108_208_8_guesser_cam02.mp4_segment_1_Gesture_0.80_1.43
2.6866546,2.0773625,preparation_108_208_8_guesser_cam02.mp4_segment_2_Gesture_5.33_7.80
2.469037,2.0707204,preparation_108_208_8_guesser_cam02.mp4_segment_3_Gesture_9.00_10.77
2.674735,2.1197097,preparation_108_208_8_guesser_cam02.mp4_segment_4_Gesture_12.97_17.10
2.553674,2.006569,preparation_108_208_8_guesser_cam02.mp4_segment_5_Gesture_19.43_19.73
2.574128,1.9392484,preparation_108_208_8_guesser_cam02.mp4_segment_6_Gesture_20.53_21.47
2.8635602,2.0237901,preparation_108_208_8_guesser_cam02.mp4_segment_7_Gesture_22.17_24.97
2.4755704,2.0658112,preparation_108_208_8_guesser_cam02.mp4_segment_8_Gesture_26.63_27.10
6.1585307,9.029316,preparation_108_208_9_clueGiver_cam02.mp4_segment_1_Gesture_7.13_13.83
6.262393,4.9730663,preparation_108_208_9_clueGiver_cam02.mp4_segment_2_Gesture_15.20_22.83
6.151559,8.856633,preparation_108_208_9_clueGiver_cam02.mp4_segment_3_Gesture_27.93_35.90
3.6042094,8.467701,preparation_108_208_9_clueGiver_cam02.mp4_segment_4_Gesture_37.07_38.37
6.6808553,8.889718,preparation_108_208_9_clueGiver_cam02.mp4_segment_5_Gesture_7.03_8.27
6.565037,8.805296,preparation_108_208_9_clueGiver_cam02.mp4_segment_6_Gesture_8.80_10.27
5.4718084,9.626825,preparation_108_208_9_clueGiver_cam02.mp4_segment_7_Gesture_11.03_16.37
4.4243217,8.921337,preparation_108_208_9_clueGiver_cam02.mp4_segment_8_Gesture_17.00_35.50
2.3997483,2.1689262,preparation_108_208_9_guesser_cam02.mp4_segment_1_Gesture_35.27_36.60
2.4771829,1.9017831,preparation_108_208_9_guesser_cam02.mp4_segment_2_Gesture_37.23_37.90
2.4197,2.087,preparation_108_208_9_guesser_cam02.mp4_segment_3_Gesture_43.43_43.60
2.9347277,2.0975864,preparation_108_208_9_guesser_cam02.mp4_segment_4_Gesture_46.73_47.17
